frame.encap_type,frame.len,frame.number,frame.time,frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.channel.flags.cck,radiotap.channel.flags.ofdm,radiotap.channel.freq,radiotap.dbm_antsignal,radiotap.length,radiotap.present.tsft,radiotap.rxflags,radiotap.timestamp.ts,wlan.duration,wlan.fc.ds,wlan.fc.frag,wlan.fc.order,wlan.fc.moredata,wlan.fc.protected,wlan.fc.pwrmgt,wlan.fc.type,wlan.fc.retry,wlan.fc.subtype,wlan.ra,wlan_radio.duration,wlan_radio.channel,wlan_radio.data_rate,wlan_radio.frequency,wlan_radio.signal_dbm,wlan_radio.phy,Label
23.0,164.0,2303796.0,Dec 15- 2020 21:36:42.666619000 EET,0.000117,0.000117,1608061003.0,574.513541,0.0,1.0,5180.0,-103,64.0,0-0-0,0x00000000,2936171085.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,24:f5:a2:ea:86:c3,45.0,36.0,86.6667,5180.0,-33.0,8.0,Website_spoofing
23.0,162.0,2321514.0,Dec 22- 2020 17:46:05.555840000 GTB Standard Time,6.2e-05,6.2e-05,1608651966.0,547.927461,0.0,1.0,5180.0,-115,56.0,0-0-0,0x00000000,3549192352.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-39.0,8.0,SQL_Injection
23.0,1618.0,2191986.0,Dec 15- 2020 15:29:53.035275000 GTB Standard Time,4e-06,4e-06,1608038993.0,600.13144,0.0,1.0,5180.0,-104,64.0,0-0-0,0x00000000,112379552.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,50:3e:aa:e4:01:93,135.0,36.0,130.0,5180.0,-34.0,8.0,Malware
23.0,164.0,2235897.0,Dec 15- 2020 21:36:34.126368000 EET,1e-06,1e-06,1608060994.0,565.97329,0.0,1.0,5180.0,-163,64.0,0-0-0,0x00000000,2927630639.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,45.0,36.0,144.444,5180.0,-54.0,8.0,Website_spoofing
23.0,86.0,1465525.0,Dec 18- 2020 17:51:51.497754000 GTB Standard Time,0.003143,0.003143,1608306711.0,533.015154,0.0,1.0,5180.0,-130,56.0,1-0-0,0x00000000,3557070103.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,a4:08:ea:2a:9a:01,64.0,36.0,6.0,5180.0,-44.0,5.0,Deauth
23.0,100.0,1505601.0,Dec 18- 2020 19:17:56.613087000 GTB Standard Time,0.000149,0.000149,1608311877.0,524.573827,0.0,1.0,5180.0,-152,56.0,1-0-0,0x00000000,132192919.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0c:9d:92:54:fe:34,84.0,36.0,6.0,5180.0,-50.0,5.0,(Re)Assoc
23.0,1618.0,2308525.0,Dec 15- 2020 15:30:16.596263000 GTB Standard Time,1e-06,1e-06,1608039017.0,623.692428,0.0,1.0,5180.0,-104,64.0,0-0-0,0x00000000,135940574.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,50:3e:aa:e3:1f:be,111.0,36.0,173.333,5180.0,-34.0,8.0,Malware
23.0,347.0,1297212.0,Dec 10- 2020 22:00:48.942448000 GTB Standard Time,3e-06,3e-06,1607630449.0,476.014206,0.0,0.0,2417.0,-175,56.0,0-0-0,0x00000000,1542493074.0,84.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0c:9d:92:54:fe:30,408.0,2.0,6.5,2417.0,-58.0,7.0,Krack
23.0,328.0,1274914.0,Dec 10- 2020 22:00:25.510082000 GTB Standard Time,0.000566,0.000566,1607630426.0,452.58184,0.0,0.0,2417.0,-177,56.0,0-0-0,0x00000000,1519064752.0,60.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0c:9d:92:54:fe:30,100.0,2.0,39.0,2417.0,-58.0,7.0,Krack
23.0,164.0,1639360.0,Dec 15- 2020 21:35:28.938621000 EET,2e-06,2e-06,1608060929.0,500.785543,0.0,1.0,5180.0,-163,64.0,0-0-0,0x00000000,2862443651.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-54.0,8.0,Website_spoofing
23.0,86.0,2712687.0,Dec 26- 2020 21:06:05.332808000 GTB Standard Time,0.000104,0.000104,1609009565.0,566.508335,0.0,1.0,5180.0,-111,56.0,1-0-0,0x00000000,33406819.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-36.0,5.0,Kr00k
23.0,465.0,1830857.0,Dec 22- 2020 17:44:53.878327000 GTB Standard Time,0.000166,0.000166,1608651894.0,476.249948,0.0,1.0,5180.0,-110,64.0,0-0-0,0x00000000,3477515606.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,04:ed:33:e0:24:82,58.0,36.0,173.333,5180.0,-36.0,8.0,SQL_Injection
23.0,150.0,3103926.0,Dec 13- 2020 21:23:59.458122000 GTB Standard Time,6.9e-05,6.9e-05,1607887439.0,741.111098,0.0,1.0,5180.0,-170,56.0,0-0-0,0x00000000,2431641240.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-56.0,8.0,Botnet
23.0,94.0,1237659.0,Dec 18- 2020 19:16:42.299794000 GTB Standard Time,0.000869,0.000869,1608311802.0,450.260534,0.0,1.0,5180.0,-118,56.0,1-0-0,0x00000000,57880438.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0c:9d:92:54:fe:34,76.0,36.0,6.0,5180.0,-38.0,5.0,(Re)Assoc
23.0,86.0,1549445.0,Dec 18- 2020 17:52:35.577506000 GTB Standard Time,0.003536,0.003536,1608306756.0,577.094906,0.0,1.0,5180.0,-124,56.0,1-0-0,0x00000000,3601149395.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ff:ff:ff:ff:ff:ff,64.0,36.0,6.0,5180.0,-41.0,5.0,Deauth
23.0,1602.0,2070979.0,Dec 15- 2020 23:03:28.101752000 GTB Standard Time,6e-06,6e-06,1608066208.0,546.096114,0.0,1.0,5180.0,-149,64.0,0-0-0,0x00000000,3846573541.0,110.0,0x00000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,a4:08:ea:2a:9a:01,145.0,36.0,117.0,5180.0,-49.0,8.0,Evil_Twin
23.0,86.0,1859856.0,Dec 26- 2020 21:04:16.012727000 GTB Standard Time,0.0001,0.0001,1609009456.0,457.188254,0.0,1.0,5180.0,-111,56.0,1-0-0,0x00000000,4219055309.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-36.0,5.0,Kr00k
23.0,88.0,180780.0,Dec 18- 2020 20:36:53.114782000 GTB Standard Time,2e-06,2e-06,1608316613.0,211.141919,0.0,1.0,5180.0,-115,56.0,1-0-0,0x00000000,573673260.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,b4:ce:40:c8:33:81,32.0,36.0,24.0,5180.0,-37.0,5.0,Normal
23.0,1610.0,207341.0,Dec 15- 2020 15:23:31.680966000 GTB Standard Time,2e-06,2e-06,1608038612.0,218.777131,0.0,1.0,5180.0,-105,64.0,0-0-0,0x00000000,4025993399.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,94:e9:79:82:c5:77,274.0,36.0,52.0,5180.0,-34.0,8.0,Normal
23.0,1602.0,2175187.0,Dec 15- 2020 23:03:55.525757000 GTB Standard Time,0.001207,0.001207,1608066236.0,573.520119,0.0,1.0,5180.0,-147,64.0,0-0-0,0x00000000,3873997185.0,110.0,0x00000002,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,5a:d5:e5:2e:bb:f2,229.0,36.0,65.0,5180.0,-48.0,8.0,Evil_Twin
23.0,86.0,1760625.0,Dec 18- 2020 18:49:43.229000000 GTB Standard Time,0.000125,0.000125,1608310183.0,505.967394,0.0,1.0,5180.0,-111,56.0,1-0-0,0x00000000,2733795132.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-36.0,5.0,Disas
23.0,94.0,1795225.0,Dec 18- 2020 19:19:06.503426000 GTB Standard Time,0.000348,0.000348,1608311947.0,594.464166,0.0,1.0,5180.0,-123,56.0,1-0-0,0x00000000,202082462.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0c:9d:92:54:fe:34,76.0,36.0,6.0,5180.0,-40.0,5.0,(Re)Assoc
23.0,70.0,1477471.0,Dec 18- 2020 18:48:32.478181000 GTB Standard Time,4.4e-05,4.4e-05,1608310112.0,435.216575,0.0,1.0,5180.0,-203,56.0,1-0-0,0x00000000,2663045144.0,262.0,0x00000000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0c:9d:92:54:fe:34,28.0,36.0,24.0,5180.0,-67.0,5.0,Normal
23.0,94.0,1630749.0,Dec 18- 2020 19:18:20.147212000 GTB Standard Time,0.000254,0.000254,1608311900.0,548.107952,0.0,1.0,5180.0,-120,56.0,1-0-0,0x00000000,155726780.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0c:9d:92:54:fe:34,76.0,36.0,6.0,5180.0,-39.0,5.0,(Re)Assoc
23.0,86.0,1530294.0,Dec 18- 2020 17:52:21.188725000 GTB Standard Time,0.005978,0.005978,1608306741.0,562.706125,0.0,1.0,5180.0,-130,56.0,1-0-0,0x00000000,3586760760.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0c:9d:92:54:fe:34,64.0,36.0,6.0,5180.0,-43.0,5.0,Deauth
23.0,100.0,1237608.0,Dec 18- 2020 19:16:42.215372000 GTB Standard Time,0.003163,0.003163,1608311802.0,450.176112,0.0,1.0,5180.0,-143,56.0,1-0-0,0x00000000,57795995.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0c:9d:92:54:fe:34,84.0,36.0,6.0,5180.0,-49.0,5.0,(Re)Assoc
23.0,178.0,2159594.0,Dec 22- 2020 17:45:34.116965000 GTB Standard Time,0.000112,0.000112,1608651934.0,516.488586,0.0,1.0,5180.0,-112,64.0,0-0-0,0x00000000,3517753819.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,04:ed:33:e0:24:82,45.0,36.0,173.333,5180.0,-36.0,8.0,SQL_Injection
23.0,301.0,1693946.0,Dec 18- 2020 19:18:34.795166000 GTB Standard Time,0.000984,0.000984,1608311915.0,562.755906,0.0,1.0,5180.0,-119,56.0,1-0-0,0x00000000,170374258.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ff:ff:ff:ff:ff:ff,352.0,36.0,6.0,5180.0,-38.0,5.0,(Re)Assoc
23.0,1550.0,2158427.0,Dec 22- 2020 17:45:33.967189000 GTB Standard Time,0.000479,0.000479,1608651934.0,516.33881,0.0,1.0,5180.0,-112,64.0,0-0-0,0x00000000,3517603681.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,00:c0:ca:a8:29:56,108.0,36.0,173.333,5180.0,-36.0,8.0,Normal
23.0,86.0,1844267.0,Dec 26- 2020 21:04:14.463597000 GTB Standard Time,8.3e-05,8.3e-05,1609009454.0,455.639124,0.0,1.0,5180.0,-111,56.0,1-0-0,0x00000000,4217506196.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-36.0,5.0,Kr00k
23.0,263.0,1792662.0,Dec 18- 2020 20:42:45.266423000 GTB Standard Time,0.002899,0.002899,1608316965.0,563.29356,0.0,1.0,5180.0,-121,56.0,1-0-0,0x00000000,925820594.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ff:ff:ff:ff:ff:ff,300.0,36.0,6.0,5180.0,-39.0,5.0,RogueAP
23.0,101.0,1412306.0,Dec 10- 2020 22:02:26.775987000 GTB Standard Time,0.000663,0.000663,1607630547.0,573.847745,1.0,0.0,2417.0,-144,56.0,1-0-0,0x00000000,1640328680.0,314.0,0x00000000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,50:3e:aa:e3:1f:be,552.0,2.0,1.0,2417.0,-48.0,4.0,Krack
23.0,86.0,1130672.0,Dec 18- 2020 17:50:20.284525000 GTB Standard Time,0.002336,0.002336,1608306620.0,441.801925,0.0,1.0,5180.0,-127,56.0,1-0-0,0x00000000,3465857918.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,b4:ce:40:c8:33:81,64.0,36.0,6.0,5180.0,-42.0,5.0,Deauth
23.0,1496.0,505966.0,Dec 26- 2020 21:00:50.063903000 GTB Standard Time,0.000174,0.000174,1609009250.063903,251.23943,0.0,1.0,5180.0,-36-39-36,64.0,0-0-0,0x00000000,4013108806.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,a4:b1:c1:91:4c:72,106.0,36.0,173.333,5180.0,-36.0,8.0,Normal
23.0,154.0,2137911.0,Dec 15- 2020 23:03:49.803418000 GTB Standard Time,1e-06,1e-06,1608066230.0,567.79778,0.0,1.0,5180.0,-172,64.0,0-0-0,0x00000000,3868275518.0,48.0,0x00000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:35,47.0,36.0,104.0,5180.0,-55.0,8.0,Evil_Twin
23.0,170.0,1842116.0,Dec 15- 2020 23:02:52.492102000 GTB Standard Time,2e-06,2e-06,1608066172.0,510.486464,0.0,1.0,5180.0,-103,64.0,0-0-0,0x00000000,3810964959.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,50:3e:aa:e4:01:93,45.0,36.0,156.0,5180.0,-33.0,8.0,Normal
23.0,86.0,1531237.0,Dec 18- 2020 17:52:22.872644000 GTB Standard Time,0.002328,0.002328,1608306743.0,564.390044,0.0,1.0,5180.0,-127,56.0,1-0-0,0x00000000,3588444679.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ff:ff:ff:ff:ff:ff,64.0,36.0,6.0,5180.0,-42.0,5.0,Deauth
23.0,170.0,1337215.0,Dec 10- 2020 22:01:10.220703000 GTB Standard Time,4e-06,4e-06,1607630470.0,497.292461,0.0,0.0,2417.0,-177,56.0,0-0-0,0x00000000,1563770968.0,84.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0c:9d:92:54:fe:30,184.0,2.0,6.5,2417.0,-61.0,7.0,Krack
23.0,86.0,1179819.0,Dec 18- 2020 17:50:41.253266000 GTB Standard Time,0.000136,0.000136,1608306641.0,462.770666,0.0,1.0,5180.0,-148,56.0,1-0-0,0x00000000,3486826454.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0c:9d:92:54:fe:34,64.0,36.0,6.0,5180.0,-52.0,5.0,Deauth
23.0,86.0,1491423.0,Dec 18- 2020 17:51:58.521440000 GTB Standard Time,0.002302,0.002302,1608306719.0,540.03884,0.0,1.0,5180.0,-125,56.0,1-0-0,0x00000000,3564093707.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0c:9d:92:54:fe:34,64.0,36.0,6.0,5180.0,-41.0,5.0,Deauth
23.0,150.0,1336309.0,Dec 10- 2020 22:01:09.824210000 GTB Standard Time,3e-06,3e-06,1607630470.0,496.895968,0.0,0.0,2417.0,-176,56.0,0-0-0,0x00000000,1563374459.0,84.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0c:9d:92:54:fe:30,160.0,2.0,6.5,2417.0,-60.0,7.0,Krack
23.0,1618.0,2306004.0,Dec 15- 2020 15:30:16.402052000 GTB Standard Time,3e-06,3e-06,1608039016.0,623.498217,0.0,1.0,5180.0,-104,64.0,0-0-0,0x00000000,135746345.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,50:3e:aa:e3:1f:be,111.0,36.0,173.333,5180.0,-34.0,8.0,Malware
23.0,1602.0,2657872.0,Dec 15- 2020 23:05:05.953341000 GTB Standard Time,1e-06,1e-06,1608066306.0,643.947703,0.0,1.0,5180.0,-151,64.0,0-0-0,0x00000000,3944423918.0,110.0,0x00000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,a4:08:ea:2a:9a:01,118.0,36.0,156.0,5180.0,-49.0,8.0,Evil_Twin
23.0,100.0,1194858.0,Dec 18- 2020 19:16:26.046351000 GTB Standard Time,0.002457,0.002457,1608311786.0,434.007091,0.0,1.0,5180.0,-144.0,56.0,1-0-0,0x00000000,41627139.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0c:9d:92:54:fe:34,84.0,36.0,6.0,5180.0,-52.0,5.0,(Re)Assoc
23.0,170.0,1348473.0,Dec 10- 2020 22:01:15.264416000 GTB Standard Time,3e-06,3e-06,1607630475.0,502.336174,0.0,0.0,2417.0,-176,56.0,0-0-0,0x00000000,1568814694.0,84.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0c:9d:92:54:fe:30,184.0,2.0,6.5,2417.0,-60.0,7.0,Krack
23.0,1618.0,2036590.0,Dec 15- 2020 15:29:29.110230000 GTB Standard Time,5e-06,5e-06,1608038969.0,576.206395,0.0,1.0,5180.0,-104,64.0,0-0-0,0x00000000,88453128.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,94:e9:79:82:c5:77,275.0,36.0,52.0,5180.0,-34.0,8.0,Malware
23.0,150.0,2923079.0,Dec 13- 2020 21:23:27.932718000 GTB Standard Time,7.1e-05,7.1e-05,1607887408.0,709.585694,0.0,1.0,5180.0,-171,56.0,0-0-0,0x00000000,2400116220.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-56.0,8.0,Botnet
23.0,1602.0,2061025.0,Dec 15- 2020 23:03:27.055942000 GTB Standard Time,4e-06,4e-06,1608066207.0,545.050304,0.0,1.0,5180.0,-146,64.0,0-0-0,0x00000000,3845527763.0,110.0,0x00000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,a4:08:ea:2a:9a:01,145.0,36.0,117.0,5180.0,-48.0,8.0,Evil_Twin
23.0,86.0,1331348.0,Dec 18- 2020 17:51:12.230658000 GTB Standard Time,0.000289,0.000289,1608306672.0,493.748058,0.0,1.0,5180.0,-127,56.0,1-0-0,0x00000000,3517803484.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50:3e:aa:e4:01:93,64.0,36.0,6.0,5180.0,-42.0,5.0,Deauth
23.0,86.0,1929338.0,Dec 18- 2020 18:50:42.431636000 GTB Standard Time,9.9e-05,9.9e-05,1608310242.0,565.17003,0.0,1.0,5180.0,-113,56.0,1-0-0,0x00000000,2792997086.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-36.0,5.0,Disas
23.0,86.0,1567908.0,Dec 18- 2020 17:52:46.080300000 GTB Standard Time,0.001014,0.001014,1608306766.0,587.5977,0.0,1.0,5180.0,-123,56.0,1-0-0,0x00000000,3611652072.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0c:9d:92:54:fe:34,64.0,36.0,6.0,5180.0,-40.0,5.0,Deauth
23.0,100.0,1441389.0,Dec 18- 2020 19:17:35.863221000 GTB Standard Time,0.000112,0.000112,1608311856.0,503.823961,0.0,1.0,5180.0,-139,56.0,1-0-0,0x00000000,111443275.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0c:9d:92:54:fe:34,84.0,36.0,6.0,5180.0,-47.0,5.0,(Re)Assoc
23.0,1618.0,1301814.0,Dec 15- 2020 15:27:07.800605000 GTB Standard Time,4e-06,4e-06,1608038828.0,434.89677,0.0,1.0,5180.0,-105,64.0,0-0-0,0x00000000,4242113730.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,04:ed:33:e0:24:82,111.0,36.0,173.333,5180.0,-34.0,8.0,Malware
23.0,1602.0,2538872.0,Dec 15- 2020 23:04:44.664650000 GTB Standard Time,3e-06,3e-06,1608066285.0,622.659012,0.0,1.0,5180.0,-155,64.0,0-0-0,0x00000000,3923135537.0,110.0,0x00000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,a4:08:ea:2a:9a:01,145.0,36.0,117.0,5180.0,-51.0,8.0,Evil_Twin
23.0,1618.0,1297304.0,Dec 13- 2020 21:18:21.020151000 GTB Standard Time,0.000196,0.000196,1607887101.0,402.673127,0.0,1.0,5180.0,-170,64.0,0-0-0,0x00000000,2093207260.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,111.0,36.0,173.333,5180.0,-56.0,8.0,Botnet
23.0,86.0,1758222.0,Dec 18- 2020 18:49:42.994388000 GTB Standard Time,0.000101,0.000101,1608310183.0,505.732782,0.0,1.0,5180.0,-97,56.0,1-0-0,0x00000000,2733560532.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-32.0,5.0,Disas
23.0,154.0,2139797.0,Dec 15- 2020 23:03:49.973864000 GTB Standard Time,1e-06,1e-06,1608066230.0,567.968226,0.0,1.0,5180.0,-179,64.0,0-0-0,0x00000000,3868446105.0,48.0,0x00000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:35,47.0,36.0,104.0,5180.0,-58.0,8.0,Evil_Twin
23.0,94.0,1770087.0,Dec 18- 2020 19:18:57.521282000 GTB Standard Time,0.010018,0.010018,1608311938.0,585.482022,0.0,1.0,5180.0,-123,56.0,1-0-0,0x00000000,193100407.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0c:9d:92:54:fe:34,76.0,36.0,6.0,5180.0,-40.0,5.0,(Re)Assoc
23.0,170.0,2651032.0,Dec 13- 2020 21:22:32.450506000 GTB Standard Time,5.5e-05,5.5e-05,1607887352.0,654.103482,0.0,1.0,5180.0,-94,64.0,0-0-0,0x00000000,2344634675.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,24:f5:a2:ea:86:c3,49.0,36.0,65.0,5180.0,-29.0,8.0,Botnet
23.0,158.0,1425607.0,Dec 15- 2020 21:35:02.358435000 EET,0.000116,0.000116,1608060902.0,474.205357,0.0,1.0,5180.0,-103,64.0,0-0-0,0x00000000,2835864109.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,04:ed:33:e0:24:82,44.0,36.0,173.333,5180.0,-33.0,8.0,Website_spoofing
23.0,175.0,2204956.0,Dec 13- 2020 21:21:03.794314000 GTB Standard Time,4.8e-05,4.8e-05,1607887264.0,565.44729,0.0,1.0,5180.0,-96,64.0,0-0-0,0x00000000,2255979575.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,50:3e:aa:e4:01:93,45.0,36.0,173.333,5180.0,-30.0,8.0,Botnet
23.0,80.0,1405283.0,Dec 10- 2020 22:02:13.203368000 GTB Standard Time,0.001129,0.001129,1607630533.0,560.275126,1.0,0.0,2417.0,-186,56.0,1-0-0,0x00000000,1626756386.0,458.0,0x00000000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0c:9d:92:54:fe:30,384.0,2.0,1.0,2417.0,-64.0,4.0,Krack
23.0,154.0,2188795.0,Dec 15- 2020 23:03:57.567111000 GTB Standard Time,2e-06,2e-06,1608066238.0,575.561473,0.0,1.0,5180.0,-192,64.0,0-0-0,0x00000000,3876039131.0,44.0,0x00000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:35,49.0,36.0,78.0,5180.0,-63.0,8.0,Evil_Twin
23.0,201.0,1449715.0,Dec 18- 2020 20:41:25.190406000 GTB Standard Time,2e-06,2e-06,1608316885.0,483.217543,0.0,1.0,5180.0,-115,64.0,0-0-0,0x00000000,845745673.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,94:e9:79:82:c5:77,50.0,36.0,78.0,5180.0,-37.0,8.0,Normal
23.0,1618.0,1303322.0,Dec 15- 2020 15:27:07.929542000 GTB Standard Time,3e-06,3e-06,1608038828.0,435.025707,0.0,1.0,5180.0,-104,64.0,0-0-0,0x00000000,4242243341.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,04:ed:33:e0:24:82,111.0,36.0,173.333,5180.0,-34.0,8.0,Malware
23.0,84.0,2056750.0,Dec 15- 2020 15:29:33.099730000 GTB Standard Time,3e-06,3e-06,1608038973.0,580.195895,0.0,1.0,5180.0,-189,56.0,1-0-0,0x00000000,92445494.0,44.0,0x00000001,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0c:9d:92:54:fe:34,32.0,36.0,24.0,5180.0,-62.0,5.0,Normal
23.0,100.0,1468752.0,Dec 18- 2020 19:17:43.991780000 GTB Standard Time,0.000137,0.000137,1608311864.0,511.95252,0.0,1.0,5180.0,-147,56.0,1-0-0,0x00000000,119571729.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0c:9d:92:54:fe:34,84.0,36.0,6.0,5180.0,-53.0,5.0,(Re)Assoc
23.0,158.0,2853265.0,Dec 13- 2020 21:23:21.939015000 GTB Standard Time,7.3e-05,7.3e-05,1607887402.0,703.591991,0.0,1.0,5180.0,-94,64.0,0-0-0,0x00000000,2394122585.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,24:f5:a2:ea:86:c3,45.0,36.0,78.0,5180.0,-29.0,8.0,Botnet
23.0,154.0,1747629.0,Dec 15- 2020 23:02:29.719581000 GTB Standard Time,3e-06,3e-06,1608066150.0,487.713943,0.0,1.0,5180.0,-164,64.0,0-0-0,0x00000000,3788192839.0,48.0,0x00000001,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0c:9d:92:54:fe:35,47.0,36.0,104.0,5180.0,-53.0,8.0,Evil_Twin
23.0,86.0,1553255.0,Dec 18- 2020 17:52:39.957502000 GTB Standard Time,0.000121,0.000121,1608306760.0,581.474902,0.0,1.0,5180.0,-125,56.0,1-0-0,0x00000000,3605529307.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0c:9d:92:54:fe:34,64.0,36.0,6.0,5180.0,-41.0,5.0,Deauth
